REF_DATE,v1041419077,v1041419078,v1041419079,v1041419080,v1041419081,v1041419082,v1041419083,v1041419084,v1041419085,v1041419086,v1041419087,v1041419088,v1041419089,v1041419090,v1041419091,v1041419092,v1041419093,v1041419094,v1041419095,v1041419096,v1041419097,v1041419098,v1041419099,v1041419100,v1041419101,v1041419102,v1041419103,v1041419104,v1041419105,v1041419106,v1041419107,v62305723,v62305724,v62305725,v62305726,v62305727,v62305728,v62305729,v62305730,v62305731,v62305732,v62305733,v62305734,v62305735,v62305736,v62305737,v62305738,v62305739,v62305740,v62305741,v62305742,v62305743,v62305744,v62305745,v62305746,v62305747,v62305748,v62305749,v62305750,v62305751,v62305752,v62305753,v62305754,v62305755,v62305756,v62305757,v62305758,v62305759,v62305760,v62305761,v62305762,v62305763,v62305764,v62305765,v62305766,v62305767,v62305768,v62305769,v62305770,v62305771,v62305772,v62305773,v62305774,v62305775,v62305776,v62305777,v62305778,v62305779,v62305780,v62305781,v62305782,v62305783,v62305784,v62305785,v62305786,v62305787,v62305788,v62305789,v62305790,v62305791,v62305792,v62305793,v62305794,v62305795,v62305796,v62305797,v62305798,v62305799,v62305800,v62305801,v62305802,v62305803,v62305804,v62305805,v62305806,v62305807,v62305808,v62305809,v62305810,v62305811,v62305812,v62305813,v62305814,v62305815,v62305816,v62305817,v62305818,v62305819,v62305820,v62305821,v62305822,v62305823,v62305824,v62305825,v62305826,v62305827,v62305828,v62305829,v62305830,v62305831,v62305832,v62305833,v62305834,v62305835,v62305836,v62305837,v62305838,v62305839,v62305840,v62305841,v62305842,v62305843,v62305844,v62305845,v62305846,v79448554,v79448555,v79448556,v79448557,v79448558,v79448559,v79448560,v79448561,v79448562,v79448563,v79448564,v79448565,v79448566,v79448567,v79448568,v79448569,v79448570,v79448571,v79448572,v79448573,v79448574,v79448575,v79448576,v79448577,v79448578,v79448579,v79448580,v79448581
1974-04,499389.0,331246.0,170548.0,28851.0,22979.0,129729.0,157777.0,5600.0,166575.0,111152.0,91223.0,47329.0,45145.0,35685.0,15752.0,2535.0,540.0,19540.0,9596.0,9545.0,8302.0,1132.0,113404.0,96297.0,17310.0,106163.0,81464.0,26234.0,2574.0,634642.0,608285.0,543082.0,354146.0,178820.0,27305.0,21477.0,147021.0,171190.0,5992.0,189853.0,122462.0,100015.0,52917.0,48486.0,42217.0,15011.0,2793.0,590.0,22048.0,11070.0,11013.0,9266.0,1685.0,121738.0,102171.0,19584.0,113909.0,88246.0,27008.0,2796.0,692878.0,664341.0,114712.0,81336.0,49280.0,12416.0,9676.0,27188.0,32056.0,1616.0,31760.0,36556.0,29732.0,10532.0,18368.0,8732.0,9636.0,832.0,208.0,6616.0,3606.0,3578.0,3380.0,198.0,37024.0,32908.0,4116.0,36440.0,30864.0,5576.0,630.0,156088.0,151268.0,28525.0,20712.0,12640.0,3450.0,2413.0,6777.0,8072.0,409.0,7404.0,9374.0,7757.0,2694.0,4855.0,2105.0,2750.0,208.0,50.0,1567.0,15.0,-2.0,611.0,-613.0,9763.0,8688.0,1075.0,9697.0,8239.0,1458.0,-17.0,37963.0,37899.0,0.861,0.252,0.087,0.081,0.128,-0.122,0.165,0.078,0.531,-0.816,-0.8320000000000001,-0.5670000000000001,-0.275,-0.188,-0.087,0.01,0.004,0.012,1.4169999999999998,1.39,0.308,1.083,-0.257,-0.127,-0.13,0.125,0.201,-0.076,0.013999999999999999,1.094,0.046,3.5,1.024,0.353,0.32899999999999996,0.52,-0.496,0.6709999999999999,0.317,2.1590000000000003,-3.3169999999999997,-3.3819999999999997,-2.305,-1.1179999999999999,-0.764,-0.354,0.040999999999999995,0.016,0.049,5.7620000000000005,-1.045,-0.516,-0.529,0.508,0.8170000000000001,-0.309,0.057,0.183,0.183
1974-07,502728.0,332834.0,171525.0,28810.0,23163.0,130802.0,158317.0,5344.0,169063.0,111230.0,90199.0,44640.0,45728.0,36127.0,15965.0,2603.0,525.0,20624.0,8465.0,8448.0,10328.0,-849.0,115270.0,97961.0,17478.0,108465.0,83671.0,26020.0,3471.0,633896.0,611467.0,546777.0,355774.0,179901.0,27268.0,21651.0,148299.0,171598.0,5716.0,192688.0,122548.0,98893.0,49911.0,49112.0,42739.0,15213.0,2868.0,571.0,23272.0,9780.0,9761.0,11533.0,-1270.0,123740.0,103934.0,19776.0,115733.0,90039.0,26785.0,3772.0,692269.0,667885.0,120060.0,84220.0,50868.0,12792.0,10000.0,28076.0,33352.0,1612.0,34228.0,37776.0,30368.0,10176.0,19308.0,9176.0,10132.0,884.0,208.0,7200.0,3891.0,3847.0,3876.0,-29.0,39520.0,35260.0,4260.0,39748.0,33980.0,5768.0,885.0,162384.0,157836.0,29327.0,20657.0,12200.0,3085.0,2385.0,6730.0,8457.0,382.0,8288.0,10357.0,8232.0,3097.0,4914.0,2556.0,2358.0,221.0,58.0,2067.0,3380.0,3344.0,786.0,2558.0,9775.0,8299.0,1476.0,9554.0,7993.0,1561.0,277.0,43562.0,39684.0,0.498,0.23800000000000002,0.18899999999999997,-0.011000000000000001,0.049,0.15,0.049,-0.046,0.306,0.017,-0.213,-0.379,0.152,0.069,0.083,0.013999999999999999,-0.004,0.233,-0.647,-0.6559999999999999,0.079,-0.735,0.391,0.365,0.026000000000000002,0.49,0.52,-0.028999999999999998,0.14400000000000002,-0.08800000000000001,0.515,1.985,0.9470000000000001,0.7509999999999999,-0.044000000000000004,0.196,0.599,0.196,-0.184,1.222,0.065,-0.85,-1.514,0.608,0.276,0.332,0.055999999999999994,-0.016,0.9309999999999999,-2.585,1.5619999999999998,1.4580000000000002,0.10400000000000001,1.9609999999999999,2.077,-0.11599999999999999,0.575,2.05,2.05
1974-10,500276.0,328567.0,166847.0,26539.0,22788.0,129904.0,159681.0,5376.0,171258.0,110665.0,89619.0,42027.0,46591.0,37132.0,16135.0,2679.0,522.0,20633.0,11654.0,11655.0,13319.0,-687.0,110965.0,93740.0,17658.0,107352.0,82249.0,26793.0,3416.0,630935.0,608455.0,544241.0,351536.0,175183.0,25117.0,21299.0,147445.0,173299.0,5756.0,195190.0,121926.0,98256.0,46990.0,50040.0,43928.0,15376.0,2952.0,570.0,23281.0,13433.0,13435.0,14859.0,-1029.0,119119.0,99459.0,19980.0,114897.0,88831.0,27585.0,3713.0,689058.0,664720.0,123427.0,86060.0,51160.0,12172.0,10040.0,28948.0,34900.0,1660.0,35707.0,38524.0,30880.0,9584.0,20360.0,9708.0,10652.0,936.0,212.0,7432.0,4618.0,4574.0,4808.0,-234.0,39456.0,35008.0,4448.0,41588.0,35524.0,6064.0,891.0,165328.0,161951.0,32265.0,22724.0,14061.0,3218.0,3146.0,7697.0,8663.0,423.0,9118.0,9782.0,7803.0,2499.0,5070.0,2522.0,2548.0,234.0,55.0,1924.0,-65.0,-75.0,958.0,-1033.0,10160.0,9188.0,972.0,10399.0,9064.0,1335.0,-79.0,41664.0,42047.0,-0.344,-0.62,-0.8240000000000001,-0.623,-0.1,-0.10099999999999999,0.204,0.002,0.27399999999999997,-0.11800000000000001,-0.12,-0.36200000000000004,0.225,0.158,0.067,0.016,0.0,0.002,0.68,0.6809999999999999,0.586,0.094,-0.9129999999999999,-0.94,0.027000000000000003,-0.23800000000000002,-0.34299999999999997,0.105,-0.006999999999999999,-0.46399999999999997,-0.462,-1.367,-2.463,-3.273,-2.475,-0.397,-0.401,0.81,0.008,1.088,-0.47200000000000003,-0.48,-1.4380000000000002,0.894,0.628,0.266,0.064,0.0,0.008,2.701,-3.627,-3.734,0.107,-0.945,-1.3619999999999999,0.41700000000000004,-0.027999999999999997,-1.839,-1.839
1975-01,509177.0,335915.0,171416.0,28269.0,23422.0,131301.0,162116.0,5412.0,172628.0,111697.0,90830.0,40798.0,48149.0,38696.0,16547.0,2712.0,495.0,20502.0,7301.0,7364.0,4568.0,2108.0,103481.0,86996.0,17089.0,105345.0,79215.0,29112.0,2213.0,626666.0,618043.0,553942.0,359272.0,179941.0,26755.0,21891.0,149070.0,175818.0,5792.0,196751.0,123062.0,99583.0,45615.0,51712.0,45778.0,15768.0,2987.0,540.0,23133.0,8422.0,8494.0,5098.0,3142.0,111084.0,92301.0,19338.0,112254.0,85133.0,29970.0,2406.0,684728.0,675218.0,128567.0,90072.0,53440.0,13064.0,10420.0,29956.0,36632.0,1744.0,36751.0,39712.0,32004.0,9328.0,21704.0,10368.0,11336.0,972.0,204.0,7504.0,2776.0,2784.0,1540.0,1244.0,37748.0,33264.0,4484.0,41820.0,35048.0,6772.0,589.0,167572.0,168279.0,31845.0,21183.0,12167.0,2808.0,2013.0,7346.0,9016.0,447.0,10215.0,8501.0,6889.0,1579.0,5067.0,2267.0,2800.0,243.0,45.0,1567.0,21.0,58.0,1131.0,-1073.0,8629.0,7831.0,798.0,10156.0,8451.0,1705.0,375.0,39215.0,40346.0,1.329,1.145,0.8370000000000001,0.47600000000000003,0.168,0.193,0.308,0.011000000000000001,0.17300000000000001,0.21600000000000003,0.252,-0.168,0.413,0.247,0.166,0.006999999999999999,-0.006999999999999999,-0.028999999999999998,-0.868,-0.8370000000000001,-1.876,1.0390000000000001,-1.611,-1.5230000000000001,-0.087,-0.495,-0.813,0.318,-0.19,-0.628,1.545,5.267,4.537,3.3169999999999997,1.886,0.6659999999999999,0.765,1.22,0.044000000000000004,0.6859999999999999,0.856,0.9990000000000001,-0.6659999999999999,1.6369999999999998,0.9790000000000001,0.6579999999999999,0.027999999999999997,-0.027999999999999997,-0.115,-3.4389999999999996,-6.38,-6.035,-0.345,-1.9609999999999999,-3.221,1.26,-0.753,6.122999999999999,6.122999999999999
1975-04,518550.0,339997.0,174303.0,29156.0,23755.0,132776.0,163004.0,5496.0,178374.0,114779.0,93470.0,42138.0,49472.0,40634.0,16661.0,2792.0,551.0,20890.0,1954.0,1908.0,974.0,686.0,104719.0,88463.0,16675.0,102720.0,77270.0,28335.0,980.0,634862.0,630773.0,564132.0,363707.0,182962.0,27594.0,22203.0,150765.0,176853.0,5880.0,203300.0,126458.0,102478.0,47114.0,53133.0,48071.0,15876.0,3076.0,601.0,23572.0,2258.0,2206.0,1089.0,1024.0,112419.0,93862.0,18864.0,109631.0,83198.0,29169.0,1066.0,693627.0,689105.0,134059.0,92932.0,55304.0,13640.0,10632.0,31032.0,37628.0,1832.0,39295.0,41916.0,33884.0,9992.0,22868.0,11096.0,11772.0,1024.0,232.0,7800.0,582.0,550.0,-96.0,646.0,38740.0,34296.0,4444.0,41816.0,35000.0,6816.0,267.0,173748.0,175975.0,33223.0,23600.0,14139.0,3760.0,2635.0,7744.0,9461.0,465.0,9158.0,10777.0,8870.0,2581.0,6033.0,2673.0,3360.0,256.0,56.0,1851.0,-857.0,-876.0,-289.0,-587.0,10276.0,9119.0,1157.0,11278.0,9495.0,1783.0,-40.0,42101.0,44000.0,1.4080000000000001,0.6609999999999999,0.532,0.242,0.087,0.203,0.128,0.015,0.732,0.654,0.555,0.184,0.355,0.308,0.047,0.017,0.013999999999999999,0.085,-1.44,-1.463,-0.986,-0.47700000000000004,0.268,0.33299999999999996,-0.065,-0.603,-0.495,-0.10800000000000001,-0.19399999999999998,1.3,2.062,5.739,2.6919999999999997,2.17,0.987,0.355,0.828,0.522,0.061,2.986,2.6710000000000003,2.267,0.75,1.4480000000000002,1.256,0.192,0.069,0.057,0.34700000000000003,-5.872999999999999,1.093,1.358,-0.265,-2.459,-2.019,-0.44,-0.7909999999999999,8.41,8.41
1975-07,526915.0,346086.0,177883.0,30876.0,24615.0,132461.0,165311.0,5652.0,180439.0,119327.0,98424.0,47377.0,50631.0,41846.0,16953.0,2848.0,577.0,20502.0,741.0,733.0,1622.0,-592.0,104368.0,88100.0,16715.0,102696.0,77132.0,28545.0,1396.0,646715.0,644486.0,573233.0,370205.0,186704.0,29220.0,23008.0,150522.0,179331.0,6048.0,205654.0,131469.0,107910.0,52971.0,54378.0,49505.0,16155.0,3137.0,628.0,23133.0,851.0,842.0,1808.0,-884.0,112050.0,93485.0,18912.0,109375.0,82843.0,29387.0,1503.0,706653.0,704061.0,140792.0,97192.0,57920.0,14604.0,11160.0,32156.0,39272.0,1932.0,41668.0,44588.0,36488.0,11440.0,23972.0,11728.0,12244.0,1076.0,244.0,7856.0,-240.0,-280.0,76.0,-356.0,39268.0,34660.0,4608.0,42468.0,35368.0,7100.0,388.0,182328.0,185380.0,34642.0,23880.0,13876.0,3554.0,2675.0,7647.0,10004.0,459.0,10303.0,12130.0,9780.0,3442.0,6069.0,3234.0,2835.0,269.0,68.0,2282.0,2818.0,2784.0,-234.0,3018.0,9710.0,8124.0,1586.0,10191.0,8290.0,1901.0,290.0,49399.0,46772.0,1.244,0.9520000000000001,0.649,0.457,0.22,-0.027999999999999997,0.303,0.027999999999999997,0.264,0.951,1.028,0.71,0.307,0.19,0.11800000000000001,0.011000000000000001,0.006,-0.083,-0.326,-0.32899999999999996,0.105,-0.434,-0.07200000000000001,-0.079,0.006,-0.019,-0.048,0.028999999999999998,0.062,1.8780000000000001,2.194,5.118,3.917,2.67,1.88,0.905,-0.115,1.247,0.115,1.0859999999999999,3.917,4.2330000000000005,2.9210000000000003,1.2670000000000001,0.782,0.485,0.045,0.025,-0.341,-1.341,-0.3,-0.325,0.025,-0.078,-0.19699999999999998,0.11900000000000001,0.255,9.035,9.035
1975-10,533035.0,351975.0,182099.0,32935.0,24868.0,133556.0,166544.0,5684.0,180283.0,121304.0,100252.0,49844.0,50788.0,43969.0,16230.0,2852.0,607.0,20624.0,1629.0,1605.0,2086.0,-297.0,104026.0,87709.0,16807.0,104421.0,78057.0,29700.0,864.0,654176.0,652750.0,579933.0,376538.0,191101.0,31167.0,23243.0,151821.0,180716.0,6084.0,205476.0,133647.0,109914.0,55729.0,54547.0,52016.0,15466.0,3142.0,662.0,23272.0,1874.0,1846.0,2326.0,-445.0,111701.0,93089.0,19014.0,111195.0,83824.0,30580.0,940.0,714896.0,713127.0,144758.0,101048.0,60240.0,15808.0,11380.0,33052.0,40808.0,2016.0,41694.0,46560.0,38120.0,12580.0,24432.0,12552.0,11880.0,1108.0,264.0,8176.0,358.0,298.0,708.0,-410.0,40088.0,35284.0,4804.0,43480.0,36032.0,7448.0,248.0,188532.0,191318.0,37333.0,26647.0,16544.0,4157.0,3575.0,8812.0,10103.0,510.0,10176.0,11786.0,9585.0,3233.0,6075.0,3262.0,2813.0,277.0,67.0,2134.0,-1113.0,-1128.0,-51.0,-1077.0,10346.0,9302.0,1044.0,10771.0,9126.0,1645.0,-251.0,47330.0,49119.0,0.898,0.91,0.7440000000000001,0.531,0.062,0.151,0.166,0.008,-0.02,0.405,0.371,0.32899999999999996,0.04,0.325,-0.284,0.002,0.006999999999999999,0.027000000000000003,0.39299999999999996,0.38299999999999995,0.27699999999999997,0.105,-0.067,-0.081,0.013999999999999999,0.384,0.22699999999999998,0.156,-0.08,1.166,1.3030000000000002,3.656,3.7039999999999997,3.028,2.161,0.252,0.615,0.6759999999999999,0.033,-0.081,1.652,1.514,1.339,0.16699999999999998,1.3230000000000002,-1.156,0.008,0.027999999999999997,0.11,1.6,-0.273,-0.33,0.057,1.5590000000000002,0.924,0.635,-0.326,5.308,5.308
1976-01,531858.0,351679.0,179213.0,30252.0,25311.0,134195.0,169977.0,5824.0,179110.0,122562.0,101425.0,51622.0,50381.0,41986.0,16736.0,3336.0,596.0,20735.0,6860.0,6860.0,6030.0,782.0,107275.0,89968.0,18007.0,108487.0,80947.0,31131.0,4610.0,665547.0,653312.0,578768.0,376299.0,188212.0,28627.0,23660.0,152627.0,184427.0,6232.0,204139.0,135033.0,111200.0,57718.0,54110.0,49670.0,15949.0,3676.0,649.0,23397.0,7915.0,7915.0,6729.0,1169.0,115205.0,95503.0,20370.0,115609.0,87004.0,32052.0,5001.0,727284.0,713835.0,147716.0,102924.0,60024.0,14756.0,11840.0,33428.0,42900.0,2132.0,42660.0,47694.0,39224.0,13356.0,24456.0,12096.0,12360.0,1412.0,262.0,8208.0,2828.0,2764.0,2252.0,512.0,41816.0,36640.0,5176.0,45116.0,37332.0,7784.0,1350.0,196288.0,195410.0,36566.0,24241.0,13657.0,3180.0,2286.0,8191.0,10584.0,545.0,11780.0,10262.0,8477.0,2383.0,5741.0,2668.0,3073.0,353.0,58.0,1727.0,113.0,134.0,1417.0,-1283.0,9794.0,8844.0,950.0,11265.0,9271.0,1994.0,794.0,46263.0,46828.0,-0.154,-0.034,-0.48,-0.68,0.107,0.09300000000000001,0.446,0.025,-0.14400000000000002,0.254,0.235,0.237,-0.10300000000000001,-0.298,0.195,0.1,-0.003,0.022000000000000002,1.2890000000000001,1.287,0.9490000000000001,0.33899999999999997,0.662,0.48200000000000004,0.18,0.885,0.698,0.188,0.568,1.733,0.10099999999999999,-0.628,-0.14,-1.9709999999999999,-2.792,0.439,0.382,1.831,0.10300000000000001,-0.591,1.04,0.9620000000000001,0.973,-0.42200000000000004,-1.2229999999999999,0.8009999999999999,0.41100000000000003,-0.012,0.09,5.292000000000001,2.718,1.979,0.7390000000000001,3.637,2.865,0.772,2.332,0.41200000000000003,0.41200000000000003
1976-04,543350.0,360799.0,184995.0,32555.0,26384.0,135316.0,172927.0,5992.0,181087.0,126697.0,105587.0,55819.0,51436.0,41600.0,17579.0,3376.0,633.0,20690.0,4949.0,4983.0,4194.0,696.0,113371.0,96504.0,17045.0,112513.0,83771.0,32612.0,2717.0,679932.0,669352.0,591270.0,386045.0,194236.0,30810.0,24662.0,153982.0,187638.0,6416.0,206392.0,139584.0,115763.0,62410.0,55243.0,49214.0,16751.0,3720.0,689.0,23346.0,5704.0,5742.0,4678.0,1038.0,121783.0,102465.0,19284.0,119919.0,90061.0,33574.0,2942.0,743021.0,731344.0,155434.0,107296.0,62468.0,16008.0,12512.0,33948.0,44828.0,2252.0,45886.0,49566.0,41036.0,14332.0,25248.0,12156.0,13092.0,1456.0,278.0,8252.0,2475.0,2439.0,2204.0,235.0,44360.0,39320.0,5040.0,46384.0,38256.0,8128.0,817.0,206268.0,205000.0,38443.0,27210.0,15894.0,4370.0,3072.0,8452.0,11316.0,570.0,10663.0,12759.0,10699.0,3635.0,6700.0,2979.0,3721.0,364.0,69.0,1991.0,-526.0,-548.0,255.0,-803.0,11686.0,10382.0,1304.0,12304.0,10187.0,2117.0,77.0,50134.0,51202.0,1.6230000000000002,1.347,0.9670000000000001,0.5660000000000001,0.253,0.149,0.38,0.032,0.244,0.8079999999999999,0.809,0.5429999999999999,0.257,-0.055,0.313,0.009000000000000001,0.008,-0.009000000000000001,-0.353,-0.337,-0.302,-0.035,1.199,1.339,-0.14,0.831,0.6459999999999999,0.185,-0.282,2.164,2.431,6.71,5.57,4.0,2.339,1.045,0.616,1.57,0.132,1.008,3.343,3.347,2.244,1.0659999999999998,-0.22699999999999998,1.2930000000000001,0.037000000000000005,0.033,-0.037000000000000005,-1.4580000000000002,4.954,5.532,-0.578,3.4330000000000003,2.6689999999999996,0.764,-1.165,10.052999999999999,10.052999999999999
1976-07,543913.0,362069.0,184629.0,31676.0,26400.0,136582.0,174818.0,6044.0,180098.0,123520.0,103046.0,56646.0,48870.0,38523.0,17097.0,3517.0,637.0,20047.0,6242.0,6251.0,5033.0,1051.0,116008.0,98725.0,17471.0,109970.0,81783.0,32044.0,-187.0,682893.0,665789.0,591946.0,387497.0,193906.0,29976.0,24675.0,155427.0,189761.0,6468.0,205266.0,136088.0,112977.0,63334.0,52487.0,45573.0,16292.0,3874.0,693.0,22621.0,7201.0,7212.0,5617.0,1566.0,124615.0,104825.0,19764.0,117188.0,87906.0,32992.0,-218.0,746330.0,727538.0,156479.0,109468.0,62900.0,15716.0,12700.0,34484.0,46568.0,2304.0,44707.0,48830.0,40428.0,14656.0,24240.0,11352.0,12888.0,1532.0,282.0,8120.0,3300.0,3272.0,2596.0,676.0,45992.0,40712.0,5280.0,46076.0,37976.0,8100.0,-61.0,208464.0,205309.0,38567.0,27004.0,15097.0,3842.0,3051.0,8204.0,11907.0,549.0,11014.0,13350.0,10934.0,4426.0,6125.0,3156.0,2969.0,383.0,77.0,2339.0,3858.0,3828.0,380.0,3448.0,11351.0,9577.0,1774.0,11041.0,8884.0,2157.0,31.0,56115.0,51917.0,0.086,0.196,-0.051,-0.21,0.003,0.155,0.248,0.009000000000000001,-0.12,-0.602,-0.478,0.102,-0.61,-0.436,-0.174,0.028999999999999998,0.001,-0.124,0.377,0.38,0.259,0.121,0.501,0.44,0.061,-0.508,-0.44,-0.068,-0.424,0.445,-0.516,0.342,0.789,-0.21,-0.846,0.012,0.624,0.9990000000000001,0.036000000000000004,-0.483,-2.424,-1.929,0.41100000000000003,-2.457,-1.756,-0.701,0.11699999999999999,0.004,-0.499,1.518,2.0180000000000002,1.7719999999999998,0.24600000000000002,-2.046,-1.7719999999999998,-0.27399999999999997,-1.7069999999999999,-2.082,-2.082
1976-10,553592.0,369648.0,189622.0,33597.0,26870.0,138583.0,177074.0,6164.0,182048.0,124254.0,103722.0,54652.0,50329.0,38372.0,18113.0,3657.0,589.0,20162.0,2492.0,2485.0,1997.0,428.0,112302.0,95697.0,16737.0,109656.0,81253.0,32492.0,1503.0,684336.0,675753.0,602453.0,395441.0,199081.0,31795.0,25117.0,157685.0,192068.0,6596.0,207488.0,136897.0,113718.0,61105.0,54054.0,45395.0,17261.0,4029.0,641.0,22750.0,2878.0,2869.0,2230.0,636.0,120661.0,101638.0,18936.0,117148.0,87608.0,33451.0,1636.0,747868.0,738415.0,163859.0,113316.0,65300.0,16748.0,13044.0,35508.0,48016.0,2380.0,48163.0,49914.0,41416.0,14568.0,25244.0,11360.0,13884.0,1604.0,266.0,8232.0,717.0,681.0,620.0,61.0,45084.0,39940.0,5144.0,47032.0,38580.0,8452.0,466.0,213008.0,213773.0,42296.0,29796.0,18025.0,4415.0,4115.0,9495.0,11771.0,603.0,11897.0,12632.0,10416.0,3784.0,6231.0,2938.0,3293.0,401.0,70.0,2146.0,-1115.0,-1125.0,-134.0,-991.0,11482.0,10350.0,1132.0,11542.0,9694.0,1848.0,-258.0,53495.0,54928.0,1.3359999999999999,1.071,0.8,0.45299999999999996,0.10800000000000001,0.239,0.271,0.027000000000000003,0.237,0.139,0.126,-0.248,0.345,-0.021,0.366,0.028999999999999998,-0.01,0.022000000000000002,-0.8640000000000001,-0.867,-0.7240000000000001,-0.14300000000000002,-0.696,-0.591,-0.106,-0.044000000000000004,-0.099,0.054000000000000006,0.248,0.20600000000000002,1.474,5.356,4.297,3.21,1.818,0.433,0.9590000000000001,1.087,0.10800000000000001,0.951,0.5539999999999999,0.506,-0.995,1.385,-0.084,1.469,0.11599999999999999,-0.04,0.08800000000000001,-3.467,-2.7960000000000003,-2.371,-0.425,-0.18,-0.397,0.217,0.995,5.91,5.91
1977-01,554676.0,368115.0,187245.0,33567.0,26823.0,135496.0,178302.0,6180.0,184999.0,126099.0,105285.0,55138.0,51294.0,40299.0,18002.0,3677.0,615.0,20424.0,4812.0,4790.0,4057.0,666.0,116954.0,100026.0,16935.0,110279.0,82280.0,31658.0,-798.0,693792.0,679121.0,603748.0,393989.0,196738.0,31765.0,25073.0,154447.0,193472.0,6616.0,210851.0,138930.0,115431.0,61648.0,55090.0,47675.0,17154.0,4051.0,669.0,23046.0,5549.0,5525.0,4527.0,995.0,125666.0,106240.0,19158.0,117280.0,88223.0,32589.0,-883.0,758503.0,742188.0,167667.0,115916.0,66004.0,16988.0,13240.0,35776.0,49912.0,2392.0,49359.0,51207.0,42484.0,14668.0,26172.0,12104.0,14068.0,1644.0,279.0,8444.0,2466.0,2410.0,1892.0,518.0,48544.0,43252.0,5292.0,49736.0,41028.0,8708.0,-256.0,219892.0,218874.0,41602.0,27330.0,15103.0,3703.0,2579.0,8821.0,12227.0,609.0,13663.0,11037.0,9188.0,2635.0,6142.0,2654.0,3488.0,411.0,60.0,1789.0,178.0,203.0,1379.0,-1176.0,11496.0,10520.0,976.0,12378.0,10132.0,2246.0,345.0,52280.0,52639.0,0.166,-0.196,-0.36200000000000004,-0.006999999999999999,-0.011000000000000001,-0.344,0.165,-0.003,0.365,0.34600000000000003,0.29100000000000004,0.06,0.22699999999999998,0.267,-0.04,0.004,0.005,0.049,0.456,0.447,0.377,0.069,0.884,0.855,0.027999999999999997,0.09300000000000001,0.196,-0.10400000000000001,-0.336,1.422,0.511,0.6729999999999999,-0.8059999999999999,-1.48,-0.028999999999999998,-0.045,-1.406,0.674,-0.012,1.4909999999999999,1.409,1.189,0.245,0.9279999999999999,1.091,-0.163,0.016,0.02,0.2,1.8630000000000002,3.608,3.4939999999999998,0.114,0.376,0.8009999999999999,-0.425,-1.3730000000000002,2.082,2.082
1977-04,556998.0,367092.0,185918.0,32349.0,26336.0,137055.0,178804.0,6300.0,188585.0,127048.0,105546.0,55520.0,51164.0,42896.0,16919.0,3833.0,659.0,21050.0,4682.0,4705.0,5194.0,-246.0,119257.0,101661.0,17728.0,111727.0,83807.0,31275.0,-1359.0,697734.0,682494.0,606324.0,393006.0,195436.0,30613.0,24616.0,156247.0,194039.0,6744.0,214938.0,139975.0,115718.0,62076.0,54951.0,50747.0,16122.0,4223.0,718.0,23752.0,5400.0,5426.0,5796.0,-368.0,128149.0,107983.0,20058.0,119287.0,90278.0,32197.0,-1479.0,762578.0,745921.0,171707.0,117992.0,67048.0,16628.0,13220.0,37200.0,50944.0,2472.0,51243.0,52563.0,43324.0,14976.0,26612.0,13120.0,13492.0,1736.0,303.0,8936.0,2222.0,2186.0,2192.0,-6.0,50940.0,45216.0,5724.0,52224.0,43340.0,8884.0,-436.0,224772.0,224270.0,42295.0,29827.0,17024.0,4546.0,3250.0,9228.0,12803.0,629.0,11839.0,13549.0,11315.0,3842.0,7039.0,3218.0,3821.0,434.0,75.0,2159.0,-418.0,-442.0,242.0,-684.0,13427.0,11939.0,1488.0,13917.0,11628.0,2289.0,-110.0,54826.0,55844.0,0.325,-0.132,-0.198,-0.28,-0.109,0.191,0.067,0.022000000000000002,0.434,0.175,0.048,0.046,-0.03,0.355,-0.385,0.032,0.009000000000000001,0.11800000000000001,0.013999999999999999,0.024,0.271,-0.247,0.43799999999999994,0.324,0.114,0.336,0.385,-0.048,-0.079,0.537,0.5,1.31,-0.529,-0.799,-1.129,-0.44,0.77,0.27,0.08900000000000001,1.75,0.705,0.193,0.185,-0.121,1.431,-1.5519999999999998,0.129,0.036000000000000004,0.47600000000000003,0.055999999999999994,1.766,1.306,0.46,1.358,1.5519999999999998,-0.19399999999999998,-0.319,2.015,2.015
