ref_date,emplBothSex,emplFemale,emplFullBothSex,emplFullFemale,emplFullMale,emplMale,emplPartBothSex,emplPartFemale,emplPartMale,emplRateBothSex,emplRateFemale,emplRateMale,labForceBothSex,labForceFemale,labForceMale,participRateBothSex,participRateFemale,participRateMale,populationBothSex,populationFemale,populationMale,unemplBothSex,unemplFemale,unemplMale,unemplRateBothSex,unemplRateFemale,unemplRateMale
2004-09,15978.9,7473.9,13033.0,5444.0,7589.0,8505.0,2945.8,2029.9,916.0,62.7,57.7,67.8,17170.7,8005.8,9164.9,67.4,61.8,73.1,25487.3,12946.6,12540.8,1191.8,531.9,659.9,6.9,6.6,7.2
2004-10,15989.6,7465.4,13036.3,5426.6,7609.7,8524.2,2953.3,2038.8,914.5,62.7,57.6,67.9,17203.4,8015.9,9187.4,67.4,61.9,73.2,25513.4,12959.7,12553.7,1213.8,550.5,663.3,7.1,6.9,7.2
2004-11,16008.3,7483.7,13026.9,5428.0,7598.9,8524.6,2981.4,2055.7,925.7,62.7,57.7,67.8,17249.1,8052.4,9196.7,67.5,62.1,73.2,25537.2,12971.9,12565.3,1240.8,568.6,672.1,7.2,7.1,7.3
2004-12,16022.8,7495.6,13039.9,5444.3,7595.5,8527.2,2982.9,2051.3,931.6,62.7,57.7,67.8,17252.0,8038.3,9213.6,67.5,61.9,73.3,25560.2,12983.5,12576.8,1229.2,542.7,686.5,7.1,6.8,7.5
2005-01,16034.0,7502.5,13066.5,5433.0,7633.5,8531.5,2967.5,2069.5,898.0,62.7,57.7,67.8,17226.1,8030.7,9195.4,67.3,61.8,73.0,25585.5,12996.2,12589.3,1192.1,528.2,663.9,6.9,6.6,7.2
2005-02,16047.1,7516.6,13080.2,5471.9,7608.4,8530.5,2966.9,2044.8,922.1,62.7,57.8,67.7,17254.4,8053.9,9200.5,67.4,61.9,73.0,25613.5,13010.4,12603.1,1207.3,537.3,670.0,7.0,6.7,7.3
2005-03,16046.5,7508.4,13072.6,5468.6,7604.0,8538.0,2973.8,2039.8,934.0,62.6,57.6,67.7,17230.8,8031.4,9199.3,67.2,61.7,72.9,25640.9,13024.3,12616.6,1184.3,523.0,661.3,6.9,6.5,7.2
2005-04,16072.3,7542.0,13107.6,5501.3,7606.3,8530.3,2964.6,2040.7,924.0,62.6,57.8,67.5,17233.3,8046.3,9187.0,67.1,61.7,72.7,25668.9,13038.5,12630.4,1161.0,504.3,656.7,6.7,6.3,7.1
2005-05,16076.7,7521.7,13083.1,5484.2,7599.0,8555.0,2993.5,2037.5,956.0,62.5,57.6,67.6,17285.1,8061.4,9223.6,67.2,61.7,72.9,25706.5,13057.4,12649.1,1208.4,539.8,668.6,7.0,6.7,7.2
2005-06,16101.8,7535.6,13156.4,5518.8,7637.6,8566.2,2945.4,2016.8,928.6,62.6,57.6,67.6,17277.7,8059.5,9218.2,67.1,61.6,72.8,25738.6,13073.7,12664.9,1175.9,523.9,652.0,6.8,6.5,7.1
2005-07,16142.2,7553.8,13171.7,5515.7,7655.9,8588.4,2970.5,2038.0,932.5,62.6,57.7,67.7,17300.7,8050.4,9250.2,67.1,61.5,72.9,25771.7,13090.7,12680.9,1158.5,496.7,661.8,6.7,6.2,7.2
2005-08,16186.6,7576.6,13211.6,5530.2,7681.4,8610.1,2975.0,2046.4,928.6,62.7,57.8,67.8,17349.0,8088.6,9260.4,67.2,61.7,72.9,25810.4,13110.3,12700.1,1162.4,512.0,650.4,6.7,6.3,7.0
2005-09,16172.2,7565.4,13216.5,5560.1,7656.4,8606.8,2955.7,2005.3,950.4,62.6,57.6,67.7,17331.9,8092.2,9239.7,67.1,61.7,72.7,25839.5,13125.0,12714.5,1159.7,526.8,632.9,6.7,6.5,6.8
2005-10,16211.7,7578.0,13197.3,5530.1,7667.2,8633.8,3014.5,2047.8,966.6,62.7,57.7,67.8,17372.5,8118.1,9254.4,67.2,61.8,72.7,25867.3,13138.8,12728.5,1160.8,540.1,620.7,6.7,6.7,6.7
2005-11,16241.2,7612.1,13255.2,5572.6,7682.6,8629.1,2986.0,2039.6,946.5,62.7,57.9,67.7,17338.1,8098.1,9240.1,67.0,61.6,72.5,25894.4,13152.7,12741.7,1096.9,485.9,611.0,6.3,6.0,6.6
2005-12,16232.3,7591.5,13277.2,5585.1,7692.1,8640.8,2955.1,2006.4,948.8,62.6,57.7,67.7,17373.6,8120.7,9252.9,67.0,61.7,72.5,25918.9,13164.9,12754.0,1141.3,529.3,612.1,6.6,6.5,6.6
2006-01,16261.0,7635.4,13283.9,5619.6,7664.4,8625.6,2977.1,2015.8,961.2,62.7,57.9,67.5,17436.6,8163.5,9273.1,67.2,61.9,72.6,25953.3,13182.1,12771.2,1175.6,528.1,647.5,6.7,6.5,7.0
2006-02,16292.2,7629.8,13284.4,5604.8,7679.6,8662.4,3007.8,2025.0,982.8,62.7,57.8,67.8,17439.1,8148.8,9290.3,67.1,61.8,72.7,25978.8,13194.7,12784.1,1146.9,519.0,627.8,6.6,6.4,6.8
2006-03,16347.3,7653.0,13337.7,5620.5,7717.2,8694.3,3009.6,2032.5,977.1,62.9,57.9,67.9,17479.8,8170.6,9309.1,67.2,61.9,72.7,26007.0,13209.0,12798.1,1132.5,517.6,614.9,6.5,6.3,6.6
2006-04,16383.5,7682.1,13399.6,5660.8,7738.7,8701.4,2984.0,2021.3,962.7,62.9,58.1,67.9,17516.9,8207.1,9309.8,67.3,62.1,72.7,26036.5,13223.8,12812.7,1133.4,525.0,608.4,6.5,6.4,6.5
2006-05,16450.4,7716.5,13473.9,5684.0,7789.9,8733.9,2976.5,2032.5,944.0,63.1,58.3,68.1,17544.9,8215.7,9329.2,67.3,62.0,72.7,26074.9,13242.9,12832.0,1094.5,499.2,595.2,6.2,6.1,6.4
2006-06,16432.5,7711.0,13421.1,5672.7,7748.4,8721.5,3011.5,2038.3,973.1,62.9,58.2,67.9,17538.7,8214.6,9324.0,67.2,62.0,72.6,26106.8,13258.7,12848.1,1106.1,503.6,602.6,6.3,6.1,6.5
2006-07,16440.4,7723.5,13441.4,5701.2,7740.1,8716.9,2999.1,2022.3,976.8,62.9,58.2,67.8,17587.9,8243.8,9344.2,67.3,62.1,72.6,26139.1,13275.8,12863.3,1147.5,520.3,627.2,6.5,6.3,6.7
2006-08,16435.7,7707.9,13482.8,5720.6,7762.2,8727.8,2952.8,1987.3,965.6,62.8,58.0,67.8,17584.7,8216.4,9368.3,67.2,61.8,72.7,26177.3,13295.6,12881.8,1149.0,508.6,640.5,6.5,6.2,6.8
2006-09,16468.0,7736.2,13500.4,5721.0,7779.4,8731.8,2967.6,2015.1,952.4,62.8,58.1,67.7,17613.0,8222.0,9390.9,67.2,61.8,72.8,26206.5,13310.9,12895.6,1145.0,485.9,659.1,6.5,5.9,7.0
2006-10,16487.5,7746.1,13505.6,5712.3,7793.3,8741.5,2981.9,2033.8,948.2,62.8,58.1,67.7,17605.4,8239.1,9366.3,67.1,61.8,72.6,26234.1,13325.3,12908.8,1117.8,493.0,624.8,6.3,6.0,6.7
2006-11,16487.5,7753.9,13469.7,5716.7,7753.0,8733.6,3017.8,2037.2,980.6,62.8,58.1,67.6,17641.3,8256.4,9384.8,67.2,61.9,72.6,26260.8,13339.5,12921.3,1153.7,502.5,651.2,6.5,6.1,6.9
2006-12,16549.6,7791.3,13512.9,5727.2,7785.7,8758.3,3036.8,2064.1,972.7,63.0,58.3,67.7,17671.4,8275.6,9395.8,67.2,62.0,72.6,26285.9,13352.7,12933.2,1121.8,484.4,637.4,6.3,5.9,6.8
2007-01,16615.0,7816.8,13546.8,5755.5,7791.3,8798.2,3068.2,2061.3,1006.9,63.1,58.5,68.0,17743.5,8313.2,9430.3,67.4,62.2,72.8,26314.7,13368.1,12946.6,1128.5,496.4,632.1,6.4,6.0,6.7
2007-02,16636.4,7831.9,13576.6,5766.1,7810.5,8804.5,3059.8,2065.8,994.0,63.2,58.5,68.0,17748.8,8319.4,9429.4,67.4,62.2,72.8,26335.5,13379.1,12956.4,1112.3,487.5,624.8,6.3,5.9,6.6
2007-03,16664.8,7872.7,13575.9,5776.7,7799.2,8792.1,3088.8,2095.9,992.9,63.2,58.8,67.8,17783.7,8364.0,9419.7,67.5,62.5,72.6,26359.9,13391.9,12968.0,1118.9,491.4,627.6,6.3,5.9,6.7
2007-04,16658.6,7853.3,13573.2,5774.3,7798.9,8805.3,3085.4,2079.0,1006.4,63.1,58.6,67.8,17775.4,8339.7,9435.7,67.4,62.2,72.7,26391.4,13408.5,12982.9,1116.9,486.4,630.4,6.3,5.8,6.7
2007-05,16682.1,7853.3,13633.6,5788.4,7845.2,8828.8,3048.5,2064.9,983.6,63.1,58.5,67.9,17775.6,8339.0,9436.5,67.3,62.1,72.6,26419.3,13423.0,12996.3,1093.4,485.7,607.7,6.2,5.8,6.4
2007-06,16728.2,7874.1,13716.2,5835.9,7880.3,8854.1,3012.0,2038.2,973.8,63.2,58.6,68.1,17822.3,8360.4,9461.8,67.4,62.2,72.7,26449.3,13438.3,13011.0,1094.1,486.4,607.7,6.1,5.8,6.4
2007-07,16796.2,7921.5,13755.2,5861.6,7893.6,8874.7,3041.0,2059.9,981.0,63.4,58.9,68.1,17872.3,8409.2,9463.1,67.5,62.5,72.6,26486.5,13457.5,13029.0,1076.1,487.6,588.4,6.0,5.8,6.2
2007-08,16817.5,7949.9,13748.0,5868.5,7879.5,8867.5,3069.5,2081.5,988.0,63.4,59.0,68.0,17886.2,8425.1,9461.0,67.5,62.5,72.5,26517.5,13473.5,13044.0,1068.7,475.2,593.5,6.0,5.6,6.3
2007-09,16836.2,7956.4,13736.9,5843.9,7892.9,8879.8,3099.3,2112.5,986.8,63.4,59.0,68.0,17915.2,8450.3,9464.9,67.5,62.6,72.5,26547.0,13488.9,13058.1,1079.0,493.9,585.1,6.0,5.8,6.2
2007-10,16883.7,7991.3,13749.1,5862.3,7886.8,8892.3,3134.6,2129.1,1005.6,63.5,59.2,68.0,17967.3,8457.9,9509.5,67.6,62.6,72.7,26576.0,13503.8,13072.1,1083.7,466.5,617.1,6.0,5.5,6.5
2007-11,16904.8,7983.3,13764.6,5870.0,7894.7,8921.5,3140.2,2113.4,1026.8,63.5,59.1,68.2,18009.2,8472.7,9536.5,67.7,62.7,72.9,26603.7,13518.0,13085.7,1104.3,489.3,615.0,6.1,5.8,6.4
2007-12,16907.1,7981.0,13775.0,5874.4,7900.6,8926.0,3132.1,2106.6,1025.5,63.5,59.0,68.1,18017.0,8460.7,9556.3,67.7,62.5,73.0,26629.2,13531.0,13098.2,1110.0,479.7,630.3,6.2,5.7,6.6
2008-01,16932.2,7977.3,13829.0,5867.6,7961.5,8955.0,3103.2,2109.7,993.5,63.5,58.9,68.3,18039.4,8460.4,9579.0,67.7,62.5,73.1,26659.0,13546.6,13112.4,1107.2,483.1,624.0,6.1,5.7,6.5
2008-02,16967.5,8000.5,13844.8,5876.9,7967.9,8967.0,3122.7,2123.7,999.0,63.6,59.0,68.3,18073.5,8492.2,9581.3,67.7,62.6,73.0,26683.2,13559.1,13124.1,1106.0,491.6,614.4,6.1,5.8,6.4
2008-03,16972.1,7994.8,13834.6,5863.0,7971.5,8977.3,3137.5,2131.8,1005.8,63.5,58.9,68.3,18085.7,8482.1,9603.6,67.7,62.5,73.1,26710.7,13573.1,13137.6,1113.6,487.3,626.3,6.2,5.7,6.5
2008-04,16971.8,8000.8,13846.5,5865.8,7980.7,8971.0,3125.4,2135.0,990.3,63.5,58.9,68.2,18089.5,8478.7,9610.9,67.6,62.4,73.1,26744.9,13590.8,13154.1,1117.7,477.8,639.9,6.2,5.6,6.7
2008-05,16986.8,8030.4,13846.4,5874.6,7971.8,8956.4,3140.4,2155.8,984.6,63.4,59.0,68.0,18103.0,8520.8,9582.3,67.6,62.6,72.8,26775.5,13606.2,13169.3,1116.3,490.4,625.8,6.2,5.8,6.5
2008-06,16996.2,8035.5,13833.7,5893.3,7940.4,8960.7,3162.5,2142.2,1020.3,63.4,59.0,67.9,18109.6,8504.6,9605.0,67.5,62.4,72.8,26816.1,13627.0,13189.2,1113.4,469.1,644.3,6.1,5.5,6.7
2008-07,16980.9,8028.6,13829.3,5903.9,7925.4,8952.3,3151.6,2124.7,1026.9,63.2,58.8,67.8,18094.6,8508.9,9585.7,67.4,62.4,72.6,26849.8,13644.2,13205.6,1113.7,480.3,633.4,6.2,5.6,6.6
2008-08,17003.3,8025.3,13855.0,5908.3,7946.6,8978.0,3148.3,2117.0,1031.3,63.3,58.7,67.9,18119.7,8516.1,9603.6,67.4,62.3,72.6,26881.7,13660.4,13221.3,1116.4,490.7,625.7,6.2,5.8,6.5
2008-09,17025.4,8020.1,13784.7,5874.3,7910.4,9005.3,3240.8,2145.8,1094.9,63.2,58.6,68.0,18176.3,8507.0,9669.3,67.5,62.2,73.0,26918.4,13679.3,13239.1,1150.9,486.9,664.0,6.3,5.7,6.9
2008-10,17070.5,8058.8,13822.7,5903.2,7919.6,9011.7,3247.8,2155.7,1092.1,63.3,58.8,68.0,18241.6,8557.1,9684.5,67.7,62.5,73.1,26948.5,13694.4,13254.1,1171.1,498.3,672.8,6.4,5.8,6.9
2008-11,16982.7,8028.3,13789.8,5891.9,7897.9,8954.4,3192.9,2136.4,1056.5,63.0,58.6,67.5,18201.9,8539.8,9662.1,67.5,62.3,72.8,26976.8,13708.7,13268.1,1219.2,511.6,707.6,6.7,6.0,7.3
2008-12,16972.3,8044.0,13756.9,5873.3,7883.5,8928.3,3215.4,2170.7,1044.7,62.9,58.6,67.2,18250.7,8597.2,9653.5,67.6,62.7,72.7,27003.2,13722.0,13281.2,1278.4,553.2,725.2,7.0,6.4,7.5
2009-01,16824.7,7998.4,13636.2,5859.3,7776.9,8826.3,3188.5,2139.1,1049.4,62.2,58.2,66.4,18196.4,8555.2,9641.2,67.3,62.3,72.5,27030.7,13736.1,13294.6,1371.7,556.7,814.9,7.5,6.5,8.5
2009-02,16782.4,8019.5,13547.0,5862.0,7685.1,8762.9,3235.3,2157.5,1077.8,62.0,58.3,65.8,18261.4,8599.2,9662.2,67.5,62.5,72.6,27061.0,13751.2,13309.8,1479.0,579.7,899.3,8.1,6.7,9.3
2009-03,16756.4,8013.0,13498.7,5844.9,7653.9,8743.4,3257.6,2168.1,1089.5,61.9,58.2,65.6,18284.4,8614.2,9670.2,67.5,62.6,72.6,27090.1,13765.8,13324.3,1528.0,601.2,926.9,8.4,7.0,9.6
2009-04,16730.8,8023.2,13466.9,5836.7,7630.2,8707.6,3263.9,2186.5,1077.4,61.7,58.2,65.3,18269.0,8624.2,9644.7,67.4,62.6,72.3,27120.6,13781.4,13339.1,1538.2,601.0,937.1,8.4,7.0,9.7
2009-05,16740.7,8017.6,13450.5,5827.1,7623.5,8723.1,3290.2,2190.6,1099.6,61.7,58.1,65.3,18327.2,8645.2,9682.1,67.5,62.7,72.5,27152.3,13797.4,13355.0,1586.5,627.5,959.0,8.7,7.3,9.9
2009-06,16712.7,7998.0,13396.5,5763.3,7633.3,8714.7,3316.1,2234.7,1081.4,61.5,57.9,65.2,18325.4,8639.7,9685.7,67.4,62.5,72.4,27193.6,13818.2,13375.3,1612.7,641.8,971.0,8.8,7.4,10.0
2009-07,16702.8,7971.7,13443.4,5778.9,7664.5,8731.1,3259.5,2192.9,1066.6,61.3,57.6,65.2,18309.0,8615.0,9693.9,67.2,62.3,72.4,27226.9,13834.8,13392.1,1606.2,643.3,962.9,8.8,7.5,9.9
2009-08,16702.7,7988.0,13398.2,5763.1,7635.1,8714.8,3304.6,2224.9,1079.7,61.3,57.7,65.0,18302.9,8626.1,9676.8,67.1,62.3,72.2,27259.5,13851.4,13408.0,1600.2,638.2,962.0,8.7,7.4,9.9
2009-09,16743.8,8031.8,13472.2,5830.9,7641.3,8712.0,3271.6,2200.9,1070.7,61.3,57.9,64.9,18302.6,8644.6,9658.0,67.0,62.3,71.9,27297.2,13870.9,13426.3,1558.8,612.9,946.0,8.5,7.1,9.8
2009-10,16753.3,7996.2,13527.3,5839.0,7688.3,8757.1,3225.9,2157.1,1068.8,61.3,57.6,65.2,18324.2,8629.3,9694.9,67.1,62.1,72.1,27326.6,13885.8,13440.7,1570.9,633.1,937.8,8.6,7.3,9.7
2009-11,16824.7,8048.9,13571.2,5884.7,7686.5,8775.8,3253.5,2164.2,1089.3,61.5,57.9,65.2,18403.6,8693.8,9709.7,67.3,62.5,72.2,27353.1,13899.3,13453.7,1578.9,644.9,934.0,8.6,7.4,9.6
2009-12,16797.4,8041.9,13541.5,5875.6,7665.9,8755.5,3255.9,2166.3,1089.6,61.4,57.8,65.0,18374.6,8676.6,9698.1,67.1,62.4,72.0,27377.1,13911.6,13465.5,1577.2,634.6,942.6,8.6,7.3,9.7
2010-01,16825.0,8065.0,13576.0,5873.9,7702.1,8759.9,3248.9,2191.1,1057.8,61.4,57.9,65.0,18361.4,8698.2,9663.2,67.0,62.5,71.7,27403.5,13925.2,13478.3,1536.4,633.2,903.2,8.4,7.3,9.3
2010-02,16818.0,8060.0,13600.1,5901.3,7698.8,8758.0,3217.9,2158.7,1059.1,61.3,57.8,64.9,18356.7,8695.0,9661.7,66.9,62.4,71.6,27432.0,13939.7,13492.3,1538.7,635.0,903.7,8.4,7.3,9.4
2010-03,16861.7,8068.3,13606.2,5872.5,7733.7,8793.4,3255.5,2195.7,1059.8,61.4,57.8,65.1,18393.4,8700.6,9692.8,67.0,62.4,71.8,27460.8,13954.4,13506.4,1531.7,632.4,899.3,8.3,7.3,9.3
2010-04,16928.5,8083.4,13599.9,5847.6,7752.3,8845.1,3328.6,2235.8,1092.8,61.6,57.9,65.4,18441.5,8723.8,9717.7,67.1,62.4,71.9,27491.0,13969.8,13521.2,1513.0,640.4,872.6,8.2,7.3,9.0
2010-05,16946.8,8100.6,13662.6,5891.0,7771.6,8846.2,3284.2,2209.6,1074.6,61.6,57.9,65.4,18454.1,8722.5,9731.6,67.1,62.4,71.9,27522.5,13986.0,13536.5,1507.3,621.9,885.4,8.2,7.1,9.1
2010-06,17024.6,8129.3,13701.1,5897.1,7804.0,8895.3,3323.5,2232.2,1091.4,61.8,58.0,65.6,18510.9,8762.3,9748.6,67.2,62.6,71.9,27563.6,14007.0,13556.6,1486.3,633.0,853.3,8.0,7.2,8.8
2010-07,17036.5,8125.9,13596.8,5847.6,7749.2,8910.6,3439.7,2278.3,1161.4,61.7,57.9,65.6,18551.2,8765.9,9785.3,67.2,62.5,72.1,27597.8,14024.4,13573.4,1514.7,640.0,874.7,8.2,7.3,8.9
2010-08,17062.1,8126.0,13668.8,5873.5,7795.3,8936.1,3393.3,2252.6,1140.8,61.7,57.9,65.7,18590.5,8785.0,9805.6,67.3,62.6,72.1,27635.9,14044.0,13591.9,1528.5,659.0,869.5,8.2,7.5,8.9
2010-09,17058.4,8110.0,13684.4,5860.1,7824.3,8948.4,3374.1,2249.9,1124.2,61.7,57.7,65.8,18579.0,8779.0,9799.9,67.2,62.4,72.0,27664.2,14058.6,13605.6,1520.6,669.1,851.5,8.2,7.6,8.7
2010-10,17044.3,8118.0,13696.3,5878.7,7817.6,8926.4,3348.0,2239.3,1108.7,61.6,57.7,65.5,18541.7,8789.5,9752.3,67.0,62.5,71.6,27690.7,14072.1,13618.5,1497.4,671.5,825.9,8.1,7.6,8.5
2010-11,17089.4,8125.9,13723.6,5858.4,7865.1,8963.5,3365.9,2267.5,1098.4,61.7,57.7,65.8,18545.9,8760.6,9785.3,66.9,62.2,71.8,27714.9,14084.5,13630.4,1456.5,634.7,821.8,7.9,7.2,8.4
2010-12,17117.4,8134.2,13779.1,5915.7,7863.5,8983.1,3338.2,2218.5,1119.7,61.7,57.7,65.9,18571.7,8769.0,9802.7,67.0,62.2,71.9,27737.1,14096.0,13641.1,1454.4,634.8,819.6,7.8,7.2,8.4
2011-01,17187.2,8178.7,13796.4,5925.0,7871.5,9008.5,3390.8,2253.7,1137.1,61.9,58.0,66.0,18646.5,8822.9,9823.6,67.2,62.5,72.0,27758.7,14107.2,13651.4,1459.2,644.2,815.0,7.8,7.3,8.3
2011-02,17174.8,8175.3,13774.4,5910.4,7864.0,8999.5,3400.4,2264.9,1135.5,61.8,57.9,65.9,18633.5,8815.4,9818.1,67.1,62.4,71.9,27781.2,14119.2,13662.0,1458.7,640.1,818.6,7.8,7.3,8.3
2011-03,17173.7,8144.5,13845.0,5937.7,7907.3,9029.1,3328.7,2206.9,1121.8,61.8,57.6,66.0,18633.9,8780.1,9853.8,67.0,62.1,72.1,27804.5,14131.4,13673.2,1460.2,635.6,824.7,7.8,7.2,8.4
2011-04,17222.1,8174.2,13896.7,5988.0,7908.7,9047.9,3325.4,2186.3,1139.2,61.9,57.8,66.1,18675.6,8816.4,9859.2,67.1,62.3,72.0,27829.6,14144.3,13685.2,1453.5,642.2,811.3,7.8,7.3,8.2
2011-05,17187.4,8158.9,13835.1,5954.7,7880.4,9028.6,3352.4,2204.2,1148.2,61.7,57.6,65.9,18625.0,8789.7,9835.3,66.8,62.1,71.8,27861.0,14160.4,13700.6,1437.6,630.8,806.8,7.7,7.2,8.2
2011-06,17218.8,8162.5,13836.3,5928.7,7907.6,9056.3,3382.5,2233.8,1148.7,61.7,57.6,66.0,18654.8,8793.7,9861.1,66.9,62.0,71.9,27885.9,14172.8,13713.1,1435.9,631.2,804.8,7.7,7.2,8.2
2011-07,17256.4,8177.1,13911.9,5972.8,7939.2,9079.3,3344.4,2204.3,1140.1,61.8,57.6,66.1,18642.9,8788.0,9854.9,66.8,61.9,71.8,27913.7,14186.3,13727.5,1386.6,611.0,775.6,7.4,7.0,7.9
2011-08,17269.4,8176.7,13934.0,5960.8,7973.2,9092.7,3335.4,2215.9,1119.4,61.8,57.6,66.1,18654.2,8797.8,9856.4,66.7,61.9,71.7,27948.7,14203.0,13745.8,1384.8,621.1,763.7,7.4,7.1,7.7
2011-09,17272.0,8163.8,13941.3,5959.8,7981.5,9108.1,3330.7,2204.1,1126.6,61.7,57.4,66.2,18665.5,8789.5,9876.0,66.7,61.8,71.8,27975.4,14215.7,13759.7,1393.6,625.7,767.9,7.5,7.1,7.8
2011-10,17258.0,8154.8,13923.3,5946.7,7976.6,9103.2,3334.7,2208.1,1126.6,61.6,57.3,66.1,18665.0,8793.7,9871.4,66.7,61.8,71.7,28000.7,14227.4,13773.3,1407.0,638.8,768.2,7.5,7.3,7.8
2011-11,17241.4,8157.4,13912.5,5936.7,7975.8,9084.0,3328.8,2220.7,1108.2,61.5,57.3,65.9,18669.1,8808.1,9861.0,66.6,61.9,71.5,28025.4,14238.9,13786.4,1427.7,650.8,776.9,7.6,7.4,7.9
2011-12,17258.2,8185.5,13954.2,5973.5,7980.8,9072.7,3304.0,2212.1,1091.9,61.5,57.4,65.7,18660.4,8795.0,9865.4,66.5,61.7,71.5,28049.2,14250.0,13799.2,1402.2,609.5,792.6,7.5,6.9,8.0
2012-01,17270.1,8194.2,13941.8,5969.8,7972.0,9075.9,3328.3,2224.4,1104.0,61.5,57.5,65.7,18708.8,8835.2,9873.6,66.6,62.0,71.5,28074.2,14261.4,13812.8,1438.7,641.0,797.7,7.7,7.3,8.1
2012-02,17245.0,8184.0,13924.5,5968.6,7955.9,9061.0,3320.6,2215.4,1105.2,61.4,57.3,65.5,18665.5,8819.2,9846.2,66.4,61.8,71.2,28098.9,14272.8,13826.2,1420.5,635.3,785.2,7.6,7.2,8.0
2012-03,17338.6,8223.8,14011.3,5990.6,8020.7,9114.9,3327.4,2233.2,1094.1,61.7,57.6,65.9,18715.5,8839.0,9876.6,66.5,61.9,71.4,28124.0,14284.4,13839.6,1376.9,615.2,761.7,7.4,7.0,7.7
2012-04,17416.2,8254.3,14043.9,5994.6,8049.4,9162.0,3372.3,2259.7,1112.6,61.9,57.7,66.1,18814.6,8885.4,9929.2,66.8,62.1,71.7,28157.4,14300.0,13857.4,1398.4,631.2,767.2,7.4,7.1,7.7
2012-05,17412.2,8235.8,14057.6,6004.7,8052.8,9176.4,3354.6,2231.0,1123.5,61.8,57.5,66.2,18834.9,8873.7,9961.2,66.8,62.0,71.8,28185.1,14313.1,13872.0,1422.7,637.9,784.9,7.6,7.2,7.9
2012-06,17414.7,8240.6,14085.5,6024.3,8061.2,9174.1,3329.2,2216.3,1112.9,61.7,57.5,66.1,18799.0,8856.3,9942.7,66.6,61.8,71.6,28215.5,14327.4,13888.0,1384.3,615.7,768.6,7.4,7.0,7.7
2012-07,17439.8,8266.8,14130.0,6065.3,8064.7,9173.1,3309.8,2201.4,1108.4,61.7,57.6,66.0,18818.9,8872.7,9946.2,66.6,61.9,71.5,28252.5,14345.2,13907.3,1379.1,605.9,773.1,7.3,6.8,7.8
2012-08,17486.0,8293.7,14168.5,6075.4,8093.1,9192.3,3317.5,2218.3,1099.2,61.8,57.8,66.0,18884.1,8907.9,9976.3,66.8,62.0,71.7,28277.5,14356.9,13920.5,1398.1,614.2,784.0,7.4,6.9,7.9
2012-09,17534.5,8326.2,14220.7,6126.6,8094.1,9208.3,3313.8,2199.6,1114.2,62.0,57.9,66.1,18929.0,8937.4,9991.5,66.9,62.2,71.7,28301.6,14368.4,13933.3,1394.5,611.2,783.2,7.4,6.8,7.8
2012-10,17543.2,8343.4,14247.4,6155.2,8092.1,9199.8,3295.9,2188.2,1107.7,61.9,58.0,66.0,18942.8,8952.1,9990.7,66.9,62.3,71.6,28327.0,14380.4,13946.6,1399.6,608.7,790.9,7.4,6.8,7.9
2012-11,17563.8,8365.2,14257.3,6161.7,8095.6,9198.6,3306.5,2203.6,1103.0,62.0,58.1,65.9,18967.0,8985.4,9981.6,66.9,62.4,71.5,28351.5,14392.0,13959.5,1403.2,620.1,783.0,7.4,6.9,7.8
2012-12,17609.5,8368.1,14271.6,6135.7,8135.9,9241.4,3338.0,2232.5,1105.5,62.1,58.1,66.1,18989.6,8992.2,9997.4,66.9,62.4,71.6,28373.9,14402.4,13971.5,1380.1,624.0,756.0,7.3,6.9,7.6
2013-01,17600.7,8365.3,14220.6,6107.5,8113.2,9235.3,3380.0,2257.9,1122.2,62.0,58.0,66.0,18955.7,8973.1,9982.6,66.7,62.3,71.4,28398.7,14413.6,13985.1,1355.0,607.8,747.3,7.1,6.8,7.5
2013-02,17676.1,8384.0,14276.9,6122.7,8154.2,9292.1,3399.2,2261.3,1137.9,62.2,58.1,66.4,19019.7,9005.3,10014.4,66.9,62.4,71.6,28415.9,14421.5,13994.4,1343.5,621.3,722.3,7.1,6.9,7.2
2013-03,17610.4,8358.1,14229.6,6110.8,8118.8,9252.3,3380.8,2247.3,1133.4,61.9,57.9,66.1,18991.6,8992.2,9999.4,66.8,62.3,71.4,28440.3,14433.0,14007.3,1381.2,634.1,747.1,7.3,7.1,7.5
2013-04,17641.3,8368.4,14280.0,6148.0,8132.0,9272.9,3361.4,2220.5,1140.9,62.0,57.9,66.1,19011.2,8978.0,10033.2,66.8,62.1,71.5,28473.4,14448.6,14024.8,1369.9,609.6,760.3,7.2,6.8,7.6
2013-05,17692.5,8381.3,14333.3,6149.8,8183.5,9311.2,3359.2,2231.5,1127.7,62.1,58.0,66.3,19036.0,8970.6,10065.4,66.8,62.0,71.7,28501.2,14461.8,14039.5,1343.5,589.3,754.3,7.1,6.6,7.5
2013-06,17682.1,8387.5,14270.2,6124.4,8145.9,9294.6,3411.9,2263.1,1148.7,62.0,57.9,66.1,19044.9,8987.6,10057.3,66.8,62.1,71.6,28530.4,14475.6,14054.7,1362.9,600.2,762.7,7.2,6.7,7.6
2013-07,17650.1,8370.1,14271.8,6138.2,8133.6,9280.0,3378.3,2231.9,1146.4,61.8,57.8,65.9,19044.4,8990.6,10053.8,66.7,62.0,71.4,28564.6,14492.1,14072.5,1394.3,620.5,773.8,7.3,6.9,7.7
