ref_date,qCgov,qChh,qChhDurable,qChhGoods,qChhNondurable,qChhSemidurable,qChhService,qCnpish,qCtotal,qExpGS,qExpGoods,qExpServices,qFDD,qGDP,qImpGS,qImpGoods,qImpServices,qInvbus,qInvbusIPP,qInvbusME,qInvbusNRS,qInvbusNRSME,qInvbusRS,qInvgov,qInvint,qInvintBus,qInvintFarm,qInvintNonfarm,qInvnpish,qInvtotal,qdiscrepancy,vCgov,vChh,vChhDurable,vChhGoods,vChhNondurable,vChhSemidurable,vChhService,vCnpish,vCtotal,vExpGS,vExpGoods,vExpServices,vFDD,vGDP,vImpGS,vImpGoods,vImpServices,vInvbus,vInvbusIPP,vInvbusME,vInvbusNRS,vInvbusNRSME,vInvbusRS,vInvgov,vInvint,vInvintBus,vInvintFarm,vInvintNonfarm,vInvnpish,vInvtotal,vdiscrepancy
1993-01-01,286590.0,555603.0,50424.0,253884.0,181808.0,32801.0,301556.0,11806.0,846058.0,283144.0,242091.0,39950.0,1040937.0,1093765.0,231889.0,181270.0,53771.0,152646.0,13436.0,26413.0,50383.0,71317.0,71379.0,38235.0,-6525.0,-6525.0,1625.0,-7883.0,1222.0,191824.0,715.0,176804.0,414924.0,50428.0,203564.0,116852.0,36284.0,211360.0,9356.0,601084.0,208692.0,181924.0,26768.0,736140.0,733952.0,205812.0,167672.0,38140.0,108212.0,9436.0,33080.0,26372.0,59452.0,39324.0,25916.0,-5548.0,-5556.0,932.0,-6488.0,928.0,135056.0,480.0
1993-04-01,287809.0,557725.0,50633.0,254163.0,181318.0,33099.0,303496.0,11771.0,849308.0,291245.0,249683.0,40346.0,1048719.0,1103723.0,239177.0,187232.0,55115.0,156865.0,14516.0,27126.0,52947.0,73999.0,71381.0,38513.0,-3988.0,-3959.0,2052.0,-5736.0,1254.0,196378.0,480.0,179324.0,418744.0,50812.0,204400.0,116948.0,36640.0,214344.0,9404.0,607472.0,215708.0,188576.0,27132.0,745060.0,745360.0,213840.0,174400.0,39440.0,110868.0,10088.0,33788.0,27600.0,61388.0,39392.0,25768.0,-1892.0,-1856.0,948.0,-2804.0,952.0,137588.0,324.0
1993-07-01,284483.0,561534.0,51188.0,254872.0,181228.0,33163.0,306739.0,11715.0,850339.0,293470.0,250697.0,41664.0,1053924.0,1114242.0,240549.0,187554.0,56406.0,161034.0,15099.0,28822.0,53500.0,76891.0,71629.0,38505.0,2358.0,2288.0,1610.0,818.0,1285.0,200611.0,-2151.0,178744.0,423136.0,51688.0,205896.0,117344.0,36864.0,217240.0,9460.0,611340.0,218432.0,190592.0,27840.0,751984.0,750068.0,220608.0,178964.0,41644.0,113928.0,10572.0,36012.0,28104.0,64116.0,39240.0,25744.0,1708.0,1640.0,1036.0,604.0,972.0,140644.0,-1448.0
1993-10-01,284253.0,563122.0,51143.0,255233.0,181830.0,33115.0,308015.0,11588.0,851661.0,302028.0,258643.0,42156.0,1058004.0,1119052.0,246846.0,194387.0,55404.0,164138.0,16352.0,29012.0,55185.0,78235.0,71999.0,38098.0,1024.0,1062.0,2083.0,-846.0,1330.0,203403.0,-1062.0,178880.0,428144.0,52040.0,206864.0,117936.0,36888.0,221280.0,9504.0,616528.0,227992.0,199404.0,28588.0,760728.0,758768.0,229536.0,187856.0,41680.0,117368.0,11436.0,36788.0,29204.0,65992.0,39940.0,25820.0,304.0,292.0,716.0,-424.0,1012.0,144200.0,-720.0
1994-01-01,280111.0,572744.0,52419.0,261157.0,186422.0,33589.0,311521.0,11359.0,857884.0,303992.0,257929.0,45179.0,1066873.0,1135542.0,246717.0,193567.0,56296.0,166216.0,17071.0,28802.0,54232.0,77322.0,75151.0,38713.0,2874.0,2858.0,3305.0,-176.0,1282.0,206035.0,1811.0,176840.0,433604.0,53788.0,209984.0,118628.0,37568.0,223620.0,9480.0,619924.0,233308.0,202648.0,30660.0,768420.0,772656.0,231028.0,188112.0,42916.0,121044.0,12392.0,37200.0,29056.0,66256.0,42396.0,26472.0,724.0,688.0,1012.0,-324.0,980.0,148496.0,1232.0
1994-04-01,283659.0,573588.0,52678.0,261513.0,185816.0,33949.0,312011.0,11420.0,861942.0,325608.0,276710.0,47880.0,1077411.0,1152136.0,258060.0,204406.0,56405.0,172426.0,18152.0,30545.0,55461.0,80717.0,76625.0,38883.0,2545.0,2543.0,1767.0,931.0,1306.0,212492.0,-1023.0,180244.0,435024.0,54416.0,209224.0,116872.0,37936.0,225800.0,9640.0,624908.0,253592.0,220816.0,32776.0,778984.0,783660.0,249260.0,205080.0,44180.0,126152.0,12976.0,39732.0,30020.0,69752.0,43424.0,26916.0,1040.0,1000.0,228.0,772.0,1008.0,154076.0,-696.0
1994-07-01,283926.0,576082.0,52343.0,262802.0,186500.0,34799.0,313201.0,11486.0,864864.0,338383.0,292860.0,43562.0,1080489.0,1166865.0,260430.0,210701.0,51255.0,171438.0,18688.0,29959.0,56621.0,80559.0,74906.0,40064.0,1370.0,1402.0,-797.0,2091.0,1322.0,212640.0,326.0,180724.0,439308.0,54412.0,211160.0,117944.0,38804.0,228148.0,9744.0,629776.0,267964.0,237864.0,30100.0,784984.0,800784.0,252952.0,212680.0,40272.0,126280.0,13508.0,39440.0,30916.0,70356.0,42416.0,27896.0,564.0,572.0,-1108.0,1680.0,1032.0,155208.0,224.0
1994-10-01,282456.0,582772.0,54848.0,267376.0,186992.0,35475.0,315165.0,11654.0,870778.0,351831.0,303403.0,46589.0,1087905.0,1175379.0,272774.0,221780.0,52278.0,172184.0,18856.0,31185.0,58037.0,83292.0,71457.0,40819.0,2900.0,2897.0,80.0,2796.0,1330.0,214122.0,1084.0,180604.0,445936.0,57348.0,214816.0,118088.0,39380.0,231120.0,9868.0,636408.0,283620.0,251200.0,32420.0,793016.0,810788.0,268128.0,226660.0,41468.0,127076.0,13628.0,41092.0,31656.0,72748.0,40700.0,28496.0,1532.0,1536.0,-688.0,2224.0,1036.0,156608.0,748.0
1995-01-01,282129.0,582490.0,52800.0,265619.0,187324.0,35949.0,316798.0,11715.0,870267.0,361591.0,311736.0,47983.0,1082052.0,1186304.0,272778.0,222233.0,51704.0,168297.0,18845.0,30835.0,58849.0,83269.0,66457.0,39289.0,9421.0,9304.0,1240.0,8087.0,1398.0,208810.0,-1077.0,181208.0,447164.0,55656.0,214348.0,118960.0,39732.0,232816.0,9852.0,638224.0,301912.0,267972.0,33940.0,792332.0,823972.0,276584.0,233880.0,42704.0,125248.0,13556.0,41412.0,32316.0,73728.0,37964.0,27760.0,7060.0,6876.0,452.0,6424.0,1100.0,154108.0,-748.0
1995-04-01,281299.0,586815.0,52660.0,266723.0,188577.0,36167.0,320104.0,11944.0,874333.0,353778.0,304214.0,47902.0,1085630.0,1186783.0,274980.0,223027.0,53395.0,168014.0,18384.0,33404.0,56724.0,85827.0,62717.0,39080.0,15835.0,15972.0,2033.0,13962.0,1391.0,208315.0,745.0,180864.0,452588.0,55536.0,216624.0,121212.0,39876.0,235964.0,9972.0,643424.0,295200.0,261328.0,33872.0,796268.0,828856.0,275232.0,231644.0,43588.0,124008.0,13200.0,44044.0,31088.0,75132.0,35676.0,27740.0,12100.0,12136.0,536.0,11600.0,1096.0,152844.0,520.0
1995-07-01,279023.0,593048.0,54300.0,269767.0,189524.0,36286.0,323273.0,12244.0,879218.0,354042.0,303212.0,49425.0,1090034.0,1188347.0,273680.0,220921.0,54473.0,167131.0,18779.0,33094.0,56500.0,85220.0,62010.0,39464.0,12269.0,12257.0,1429.0,10828.0,1403.0,207812.0,-205.0,179352.0,458104.0,57448.0,219096.0,121652.0,39996.0,239008.0,10104.0,647560.0,296160.0,260876.0,35284.0,798940.0,832976.0,271356.0,226844.0,44512.0,122576.0,13312.0,43176.0,31040.0,74216.0,35048.0,27712.0,9376.0,9392.0,572.0,8820.0,1092.0,151380.0,-144.0
1995-10-01,276474.0,593009.0,54248.0,268913.0,189813.0,35541.0,324169.0,12482.0,877213.0,367421.0,314708.0,51248.0,1089016.0,1193217.0,276572.0,223100.0,55241.0,167735.0,19271.0,33660.0,55067.0,85165.0,62265.0,39865.0,6423.0,6378.0,-288.0,6548.0,1414.0,208817.0,539.0,179044.0,459084.0,57588.0,218688.0,121724.0,39376.0,240396.0,10192.0,648320.0,307524.0,271036.0,36488.0,800308.0,840680.0,273360.0,227996.0,45364.0,123112.0,13600.0,44060.0,30348.0,74408.0,35104.0,27788.0,5828.0,5772.0,-204.0,5976.0,1088.0,151988.0,380.0
1996-01-01,276675.0,600893.0,54471.0,271421.0,191678.0,36090.0,329646.0,12869.0,886078.0,367630.0,313999.0,52344.0,1102475.0,1194038.0,282488.0,228950.0,55089.0,172717.0,20572.0,34894.0,55100.0,87033.0,64241.0,39382.0,2088.0,2105.0,-461.0,2493.0,1446.0,213405.0,373.0,178948.0,466832.0,57992.0,220860.0,123132.0,39736.0,245972.0,10368.0,656148.0,308828.0,271096.0,37732.0,811760.0,844208.0,279508.0,233852.0,45656.0,126768.0,14156.0,45828.0,30580.0,76408.0,36204.0,27748.0,2864.0,2836.0,-444.0,3280.0,1096.0,155612.0,264.0
1996-04-01,276650.0,601632.0,54866.0,272336.0,191856.0,36282.0,329417.0,13296.0,887290.0,381818.0,327008.0,53302.0,1103770.0,1202352.0,282142.0,227907.0,55957.0,173644.0,20140.0,33629.0,56353.0,85942.0,67682.0,38427.0,-6533.0,-6556.0,3813.0,-9988.0,1502.0,213481.0,158.0,179872.0,471220.0,58636.0,223832.0,125248.0,39948.0,247388.0,10484.0,661576.0,318600.0,280056.0,38544.0,818296.0,852904.0,277788.0,231372.0,46416.0,128720.0,14096.0,44376.0,31840.0,76216.0,38408.0,26872.0,-6316.0,-6380.0,1740.0,-8120.0,1128.0,156720.0,112.0
1996-07-01,272432.0,603551.0,55502.0,272377.0,190716.0,36369.0,331371.0,13967.0,886329.0,390025.0,333785.0,54748.0,1111422.0,1212740.0,293038.0,237523.0,57125.0,182288.0,20463.0,35877.0,57974.0,90313.0,71750.0,38422.0,1910.0,2054.0,3389.0,-1087.0,1492.0,222193.0,-1369.0,177400.0,474864.0,59672.0,224272.0,124388.0,40212.0,250592.0,10640.0,662904.0,328348.0,288580.0,39768.0,826160.0,864544.0,290360.0,242328.0,48032.0,135176.0,14488.0,47096.0,33044.0,80140.0,40548.0,26928.0,1372.0,1544.0,1940.0,-396.0,1152.0,163256.0,-976.0
1996-10-01,271820.0,613979.0,58775.0,278112.0,192020.0,36699.0,335974.0,14832.0,897631.0,379595.0,323564.0,54817.0,1133275.0,1222507.0,299217.0,242256.0,58663.0,193551.0,20757.0,39695.0,61113.0,97968.0,74181.0,37686.0,8826.0,8634.0,596.0,7988.0,1449.0,232804.0,-1527.0,177804.0,485368.0,63104.0,230448.0,126756.0,40588.0,254920.0,10844.0,674016.0,320164.0,279908.0,40256.0,845256.0,877680.0,292884.0,244040.0,48844.0,143512.0,15184.0,51304.0,34896.0,86200.0,42128.0,26588.0,6240.0,6100.0,-444.0,6544.0,1140.0,171240.0,-1096.0
1997-01-01,274021.0,623617.0,60178.0,281677.0,193168.0,37325.0,342123.0,16092.0,910899.0,400857.0,344582.0,54500.0,1150887.0,1238634.0,317411.0,260504.0,58015.0,199057.0,20825.0,40893.0,65662.0,102675.0,73991.0,36199.0,4626.0,4716.0,1926.0,2978.0,1636.0,237115.0,761.0,179692.0,494624.0,64796.0,234388.0,128304.0,41288.0,260236.0,11244.0,685560.0,337696.0,297288.0,40408.0,861476.0,891748.0,311508.0,262284.0,49224.0,148788.0,15028.0,53524.0,37568.0,91092.0,42668.0,25940.0,3536.0,3544.0,652.0,2892.0,1188.0,175916.0,548.0
1997-04-01,271988.0,628444.0,61917.0,285642.0,195277.0,37349.0,342822.0,16781.0,914847.0,405962.0,347570.0,56811.0,1161234.0,1252626.0,324441.0,267822.0,57466.0,205757.0,21064.0,43164.0,68017.0,107540.0,74899.0,35964.0,9951.0,9924.0,-905.0,10540.0,1539.0,243536.0,1721.0,179012.0,500624.0,66864.0,238324.0,129684.0,41776.0,262300.0,11404.0,691040.0,340304.0,297860.0,42444.0,873596.0,899412.0,323148.0,273536.0,49612.0,155168.0,15672.0,56424.0,39616.0,96040.0,43456.0,26196.0,7424.0,7388.0,-676.0,8064.0,1192.0,182556.0,1236.0
1997-07-01,272550.0,636756.0,63513.0,289708.0,196221.0,38285.0,347042.0,16892.0,924196.0,417648.0,357709.0,58293.0,1177948.0,1267450.0,338112.0,279648.0,59247.0,212732.0,21577.0,45476.0,70778.0,112725.0,75307.0,36377.0,12721.0,12701.0,-2716.0,14888.0,1488.0,250898.0,1039.0,180576.0,507948.0,68400.0,241956.0,130952.0,42604.0,265992.0,11420.0,699944.0,348368.0,305008.0,43360.0,887520.0,912564.0,334872.0,283856.0,51016.0,159804.0,16084.0,59744.0,40976.0,100720.0,43000.0,26580.0,10800.0,10732.0,-1932.0,12664.0,1192.0,187576.0,748.0
1997-10-01,272490.0,641220.0,67064.0,293132.0,195183.0,38049.0,347966.0,16898.0,928854.0,425183.0,364254.0,59241.0,1185048.0,1279723.0,343044.0,284947.0,58680.0,215233.0,22352.0,46793.0,69758.0,114000.0,75592.0,36447.0,13565.0,13599.0,-3124.0,16119.0,1353.0,253335.0,2836.0,180916.0,514376.0,71896.0,244648.0,130020.0,42732.0,269728.0,11600.0,706892.0,356936.0,312632.0,44304.0,897248.0,923980.0,343788.0,292324.0,51464.0,162872.0,16700.0,61960.0,40764.0,102724.0,43448.0,26364.0,11536.0,11524.0,-2052.0,13576.0,1120.0,190356.0,2048.0
1998-01-01,279818.0,641880.0,63168.0,291341.0,196836.0,39464.0,350578.0,16641.0,935702.0,439029.0,373940.0,63651.0,1191397.0,1297798.0,347366.0,288527.0,59431.0,214632.0,23617.0,47259.0,68323.0,113755.0,73561.0,36723.0,16250.0,16259.0,191.0,15814.0,1177.0,252804.0,1261.0,185940.0,515676.0,68080.0,243652.0,131224.0,44348.0,272024.0,11852.0,713468.0,362796.0,315404.0,47392.0,905320.0,934612.0,348652.0,295400.0,53252.0,164104.0,17480.0,63340.0,40472.0,103812.0,42812.0,26796.0,14240.0,14240.0,-712.0,14952.0,952.0,191852.0,908.0
1998-04-01,276951.0,650067.0,66758.0,297876.0,199064.0,39564.0,352018.0,16425.0,941611.0,443948.0,376658.0,66025.0,1197888.0,1298491.0,349216.0,289672.0,60193.0,215365.0,24480.0,48080.0,67373.0,114346.0,72495.0,36689.0,7838.0,7835.0,2195.0,5824.0,1041.0,253365.0,1605.0,185756.0,523380.0,71824.0,249100.0,132968.0,44308.0,274280.0,11968.0,721104.0,367864.0,318348.0,49516.0,913552.0,935212.0,352692.0,298196.0,54496.0,164964.0,18228.0,64704.0,39908.0,104612.0,42124.0,26636.0,5332.0,5328.0,404.0,4924.0,848.0,192448.0,1156.0
1998-07-01,278004.0,653632.0,67218.0,300124.0,200431.0,39986.0,353291.0,16641.0,946486.0,452927.0,385085.0,66446.0,1203290.0,1310310.0,341361.0,284411.0,57422.0,216130.0,25103.0,48994.0,66192.0,114923.0,71794.0,36500.0,-3206.0,-3208.0,438.0,-3505.0,963.0,253873.0,-1429.0,187616.0,528316.0,72472.0,251040.0,133892.0,44676.0,277276.0,12232.0,728164.0,378928.0,328904.0,50024.0,921164.0,938872.0,356144.0,301828.0,54316.0,165716.0,18800.0,65800.0,39364.0,105164.0,41752.0,26524.0,-4052.0,-4060.0,-356.0,-3704.0,760.0,193000.0,-1024.0
1998-10-01,277260.0,655070.0,66943.0,299170.0,200080.0,39747.0,355789.0,17213.0,947892.0,470743.0,401565.0,67545.0,1207508.0,1328139.0,355155.0,297794.0,57631.0,218509.0,25775.0,50259.0,66215.0,116791.0,71130.0,36939.0,5144.0,5166.0,-387.0,5369.0,965.0,256696.0,1621.0,186972.0,531536.0,71984.0,251068.0,134168.0,44916.0,280468.0,12604.0,731112.0,396372.0,345380.0,50992.0,927120.0,953496.0,374088.0,318632.0,55456.0,168128.0,19464.0,67260.0,39688.0,106948.0,41716.0,27108.0,2928.0,2956.0,-508.0,3464.0,772.0,196008.0,1164.0
1999-01-01,280344.0,664192.0,69324.0,304722.0,202117.0,40395.0,359266.0,17949.0,960876.0,488010.0,417640.0,68505.0,1223383.0,1352229.0,361939.0,303351.0,58878.0,219058.0,24268.0,49953.0,68249.0,117684.0,72399.0,39214.0,1728.0,1709.0,1264.0,625.0,1071.0,259541.0,2268.0,190920.0,540372.0,74892.0,256644.0,135916.0,45836.0,283728.0,12936.0,744228.0,405188.0,353324.0,51864.0,942104.0,975240.0,374012.0,317716.0,56296.0,168432.0,18384.0,66176.0,41180.0,107356.0,42692.0,28588.0,324.0,320.0,44.0,276.0,856.0,197876.0,1636.0
1999-04-01,282139.0,670392.0,69728.0,307230.0,203872.0,40832.0,362979.0,18696.0,969659.0,488756.0,418918.0,67897.0,1238776.0,1363541.0,368675.0,308316.0,60717.0,223789.0,24051.0,51091.0,69475.0,120144.0,75037.0,40997.0,5388.0,5367.0,2309.0,3335.0,1219.0,266175.0,1322.0,192712.0,548376.0,75672.0,261252.0,139000.0,46580.0,287124.0,13340.0,754428.0,406992.0,355184.0,51808.0,957192.0,994172.0,374648.0,317436.0,57212.0,171712.0,18492.0,66184.0,42148.0,108332.0,44888.0,30072.0,3672.0,3632.0,1000.0,2632.0,980.0,202764.0,964.0
1999-07-01,286621.0,678376.0,72419.0,312734.0,205422.0,41453.0,365316.0,19245.0,982490.0,505803.0,434050.0,69682.0,1253812.0,1384876.0,377640.0,316163.0,61812.0,225298.0,24560.0,50551.0,70944.0,120358.0,75997.0,41572.0,3659.0,3713.0,496.0,3221.0,1285.0,268319.0,1275.0,197172.0,558312.0,78876.0,267988.0,141720.0,47392.0,290324.0,13668.0,769152.0,430700.0,377092.0,53608.0,973624.0,1021308.0,387708.0,328948.0,58760.0,172840.0,18840.0,65444.0,43008.0,108452.0,45548.0,30596.0,3752.0,3804.0,80.0,3724.0,1036.0,204472.0,940.0
1999-10-01,286996.0,684957.0,73608.0,315374.0,206819.0,41458.0,369285.0,19374.0,989857.0,519712.0,445662.0,71963.0,1267657.0,1404357.0,397062.0,332479.0,64929.0,230989.0,25278.0,52317.0,72372.0,123852.0,77114.0,42397.0,15999.0,15935.0,707.0,15027.0,1313.0,274873.0,2882.0,198144.0,566976.0,80000.0,271484.0,144132.0,47352.0,295492.0,13748.0,778868.0,444824.0,388932.0,55892.0,987764.0,1040988.0,405900.0,344364.0,61536.0,176192.0,18956.0,66864.0,43996.0,110860.0,46376.0,31632.0,12164.0,12108.0,336.0,11772.0,1072.0,208896.0,2136.0
2000-01-01,290253.0,692463.0,75200.0,319402.0,207943.0,42298.0,372716.0,19385.0,1000622.0,537425.0,461355.0,73850.0,1280943.0,1426823.0,405539.0,340407.0,65409.0,233517.0,26314.0,54010.0,71812.0,125875.0,75984.0,42330.0,16383.0,16395.0,671.0,15532.0,1314.0,277347.0,2085.0,203624.0,575536.0,81544.0,276064.0,146332.0,48188.0,299472.0,13812.0,792972.0,465564.0,407420.0,58144.0,1004720.0,1070188.0,413472.0,351452.0,62020.0,179080.0,20964.0,68284.0,44296.0,112580.0,45536.0,31600.0,11812.0,11776.0,-136.0,11912.0,1068.0,211748.0,1564.0
2000-04-01,293451.0,698483.0,76242.0,322149.0,209213.0,42610.0,375987.0,19520.0,1009895.0,545503.0,468416.0,74817.0,1292158.0,1443782.0,407832.0,342456.0,65645.0,235777.0,28445.0,54774.0,69842.0,125595.0,76513.0,41931.0,15336.0,15341.0,627.0,14552.0,1332.0,279243.0,2201.0,213560.0,583612.0,82068.0,279528.0,148928.0,48532.0,304084.0,13960.0,811132.0,484216.0,424904.0,59312.0,1026704.0,1099448.0,424808.0,360928.0,63880.0,182660.0,21980.0,70120.0,43608.0,113728.0,46952.0,31820.0,11660.0,11632.0,360.0,11272.0,1092.0,215572.0,1676.0
2000-07-01,294821.0,707365.0,78544.0,327237.0,210271.0,43663.0,379703.0,19852.0,1020682.0,549674.0,471009.0,76524.0,1306319.0,1458465.0,411630.0,346026.0,65844.0,238424.0,29640.0,54974.0,67928.0,124552.0,79891.0,42605.0,15942.0,15905.0,192.0,15503.0,1363.0,282596.0,1701.0,213492.0,595828.0,84340.0,286716.0,152584.0,49792.0,309112.0,14240.0,823560.0,494784.0,433704.0,61080.0,1042100.0,1121768.0,429760.0,365564.0,64196.0,184984.0,23192.0,70100.0,42852.0,112952.0,48840.0,32432.0,13336.0,13244.0,324.0,12920.0,1124.0,218540.0,1308.0
2000-10-01,296621.0,708579.0,75477.0,325135.0,211938.0,43869.0,383228.0,20331.0,1023987.0,550399.0,471314.0,76993.0,1310899.0,1460962.0,408073.0,342675.0,65664.0,239074.0,31098.0,53462.0,68544.0,122851.0,81390.0,43220.0,10721.0,10709.0,1076.0,9610.0,1381.0,283871.0,-609.0,214640.0,601136.0,81484.0,287472.0,155688.0,50300.0,313664.0,14624.0,830400.0,511364.0,449224.0,62140.0,1051664.0,1132880.0,437780.0,371712.0,66068.0,187104.0,24152.0,69168.0,43568.0,112736.0,50216.0,33004.0,8104.0,7992.0,676.0,7316.0,1156.0,221264.0,-472.0
2001-01-01,300418.0,714392.0,77508.0,328368.0,212150.0,44315.0,385763.0,20168.0,1033309.0,540481.0,461884.0,76723.0,1327841.0,1468700.0,396951.0,331775.0,65548.0,244277.0,33062.0,52858.0,71472.0,124013.0,83775.0,45726.0,-2564.0,-2530.0,-472.0,-2075.0,1433.0,291601.0,766.0,217784.0,606376.0,83332.0,289640.0,155392.0,50916.0,316736.0,14912.0,839072.0,509532.0,447812.0,61720.0,1067692.0,1149924.0,425212.0,358712.0,66500.0,192572.0,26396.0,69284.0,45152.0,114436.0,51740.0,34844.0,-2688.0,-2744.0,-348.0,-2396.0,1204.0,228620.0,600.0
2001-04-01,304199.0,715537.0,78510.0,330294.0,211676.0,45178.0,384866.0,20384.0,1038070.0,533141.0,454557.0,76941.0,1336415.0,1472658.0,394347.0,330583.0,64073.0,247479.0,33204.0,53177.0,72751.0,125343.0,85685.0,46355.0,-1075.0,-1059.0,-1658.0,464.0,1469.0,295469.0,-674.0,221832.0,614596.0,84872.0,296984.0,160412.0,51700.0,317612.0,15204.0,851632.0,493744.0,432008.0,61736.0,1084248.0,1152860.0,424220.0,358444.0,65776.0,196028.0,26892.0,69216.0,46176.0,115392.0,53744.0,35340.0,-384.0,-412.0,-1196.0,784.0,1248.0,232616.0,-528.0
2001-07-01,305065.0,717183.0,78103.0,328884.0,211234.0,44748.0,388108.0,20798.0,1040941.0,522088.0,445068.0,75421.0,1342814.0,1471677.0,385458.0,322796.0,62980.0,249806.0,31711.0,54070.0,73545.0,127152.0,87901.0,47588.0,-7096.0,-7153.0,-1974.0,-5263.0,1545.0,299090.0,-1235.0,225296.0,616472.0,84588.0,295052.0,159376.0,51088.0,321420.0,15608.0,857376.0,466284.0,405544.0,60740.0,1089776.0,1138804.0,410688.0,345816.0,64872.0,195076.0,25540.0,68072.0,46356.0,114428.0,55108.0,36016.0,-5612.0,-5740.0,-960.0,-4780.0,1308.0,232400.0,-956.0
2001-10-01,305484.0,725892.0,82580.0,336059.0,211490.0,45949.0,389397.0,21248.0,1050801.0,523974.0,446770.0,75589.0,1345048.0,1480637.0,376190.0,314153.0,62377.0,239565.0,30024.0,47502.0,72261.0,117032.0,91876.0,49821.0,-16445.0,-16398.0,-2400.0,-14038.0,1612.0,291023.0,563.0,228252.0,623272.0,89436.0,299236.0,157388.0,52412.0,324036.0,15848.0,867372.0,455088.0,394640.0,60448.0,1096312.0,1136584.0,401940.0,336748.0,65192.0,189732.0,24404.0,61288.0,45900.0,107188.0,58140.0,37824.0,-13308.0,-13356.0,-1264.0,-12092.0,1384.0,228940.0,432.0
2002-01-01,307604.0,736646.0,85049.0,343101.0,214634.0,47055.0,392959.0,21873.0,1064473.0,532956.0,452988.0,78476.0,1359592.0,1502613.0,378338.0,316666.0,61995.0,240815.0,29456.0,47200.0,69957.0,115015.0,97091.0,49008.0,-18252.0,-18252.0,-1143.0,-17054.0,1861.0,291761.0,1883.0,230440.0,634584.0,91912.0,306352.0,160752.0,53688.0,328232.0,16476.0,881500.0,467024.0,403768.0,63256.0,1114752.0,1158640.0,407840.0,342588.0,65252.0,193980.0,24352.0,62448.0,44712.0,107160.0,62468.0,37768.0,-16748.0,-16796.0,-1024.0,-15772.0,1504.0,233252.0,1452.0
2002-04-01,308862.0,745602.0,85736.0,345676.0,216219.0,47379.0,399447.0,22719.0,1075690.0,532103.0,451592.0,79098.0,1374753.0,1511469.0,396533.0,330743.0,66161.0,244625.0,29211.0,49156.0,69093.0,117187.0,99025.0,49170.0,-32.0,19.0,-1706.0,1568.0,1801.0,295695.0,683.0,233512.0,648388.0,93292.0,312324.0,164824.0,54208.0,336064.0,16884.0,898784.0,472636.0,408464.0,64172.0,1134556.0,1185892.0,423284.0,354400.0,68884.0,196712.0,23904.0,64148.0,44316.0,108464.0,64344.0,37504.0,1448.0,1488.0,-1244.0,2732.0,1556.0,235772.0,536.0
2002-07-01,311908.0,747115.0,85344.0,345540.0,217182.0,46997.0,401159.0,22846.0,1080134.0,544160.0,462672.0,79947.0,1383719.0,1524550.0,403965.0,337162.0,67174.0,249094.0,29591.0,50830.0,68975.0,119456.0,100849.0,49345.0,-503.0,-481.0,-2430.0,1731.0,1763.0,300323.0,1241.0,238084.0,656668.0,93312.0,316008.0,168800.0,53896.0,340660.0,17212.0,911964.0,485064.0,419576.0,65488.0,1153032.0,1204144.0,434388.0,364044.0,70344.0,200868.0,24604.0,65584.0,44544.0,110128.0,66136.0,38632.0,-544.0,-464.0,-1848.0,1384.0,1568.0,241068.0,980.0
2002-10-01,314277.0,754630.0,87773.0,351845.0,219790.0,47946.0,402154.0,22937.0,1090179.0,536520.0,453240.0,82107.0,1394679.0,1532914.0,403025.0,336481.0,66911.0,250249.0,30292.0,50196.0,68534.0,118260.0,103056.0,49003.0,4176.0,4126.0,-1953.0,5918.0,1749.0,301136.0,-90.0,242348.0,666780.0,96020.0,322720.0,172264.0,54436.0,344060.0,17420.0,926548.0,487976.0,420480.0,67496.0,1170208.0,1226100.0,436608.0,365504.0,71104.0,203644.0,25368.0,65236.0,44532.0,109768.0,68508.0,38444.0,4596.0,4588.0,-1692.0,6280.0,1572.0,243660.0,-72.0
2003-01-01,317724.0,758664.0,87785.0,353641.0,220674.0,48777.0,404396.0,22304.0,1096923.0,527886.0,448470.0,77926.0,1404119.0,1541396.0,406508.0,339596.0,67276.0,252322.0,31186.0,50387.0,70575.0,119969.0,102097.0,49654.0,13510.0,13504.0,2454.0,11122.0,1741.0,303844.0,2476.0,245536.0,672940.0,95852.0,327868.0,176824.0,55192.0,345072.0,17504.0,935980.0,487808.0,423116.0,64692.0,1181140.0,1250088.0,432304.0,361928.0,70376.0,204552.0,26052.0,63684.0,46176.0,109860.0,68640.0,39080.0,11436.0,11416.0,680.0,10736.0,1528.0,245160.0,2008.0
2003-04-01,318851.0,765296.0,88947.0,355520.0,220637.0,49218.0,409242.0,22235.0,1104771.0,517269.0,440453.0,75247.0,1414976.0,1539123.0,407276.0,339540.0,68112.0,254273.0,31254.0,51574.0,72272.0,122820.0,100527.0,50776.0,13438.0,13434.0,3420.0,10338.0,1711.0,306867.0,1607.0,247636.0,677428.0,96896.0,327480.0,175092.0,55492.0,349948.0,17404.0,942468.0,447560.0,386504.0,61056.0,1187376.0,1237720.0,409116.0,341292.0,67824.0,203848.0,26076.0,62496.0,47044.0,109540.0,68232.0,39592.0,10608.0,10580.0,1116.0,9464.0,1468.0,244908.0,1292.0
